t,src,seq,t_gen
2.245512,17,2,2.245512
2.248839,35,2,2.248839
2.251355,128,2,2.251355
2.251967,65,2,2.251967
2.254195,258,2,2.254195
2.255314,111,2,2.255314
2.256226,110,2,2.256226
2.256537,10,2,2.256537
2.256880,307,2,2.256880
2.257027,335,2,2.257027
2.258806,187,2,2.258806
2.259821,73,2,2.259821
2.261185,9,2,2.261185
2.261503,193,2,2.261503
2.265044,113,2,2.265044
2.265430,284,2,2.265430
2.267734,378,2,2.267734
2.268137,0,2,2.268137
2.268640,302,2,2.268640
2.269434,371,2,2.269434
2.269537,137,2,2.269537
2.269559,157,2,2.269559
2.271065,165,2,2.271065
2.271229,151,2,2.271229
2.272295,12,2,2.272295
2.272324,162,2,2.272324
2.274181,118,2,2.274181
2.274260,72,2,2.274260
2.275540,332,2,2.275540
2.277681,70,2,2.277681
2.279033,126,2,2.279033
2.280789,282,2,2.280789
2.281392,174,2,2.281392
2.282032,224,2,2.282032
2.285922,363,2,2.285922
2.287606,359,2,2.287606
2.289506,343,2,2.289506
2.289840,328,2,2.289840
2.289956,93,2,2.289956
2.290053,176,2,2.290053
2.290076,14,2,2.290076
2.290444,179,2,2.290444
2.291702,237,2,2.291702
2.292716,340,2,2.292716
2.296040,210,2,2.296040
2.296390,212,2,2.296390
2.298106,241,2,2.298106
2.298651,196,2,2.298651
2.298968,177,2,2.298968
2.304297,347,2,2.304297
2.304494,342,2,2.304494
2.304589,2,2,2.304589
2.305493,394,2,2.305493
2.305874,80,2,2.305874
2.309591,250,2,2.309591
2.310846,163,2,2.310846
2.312679,273,2,2.312679
2.312764,182,2,2.312764
2.312818,103,2,2.312818
2.315563,59,2,2.315563
2.316531,206,2,2.316531
2.316707,300,2,2.316707
2.316965,32,2,2.316965
2.317528,122,2,2.317528
2.319514,117,2,2.319514
2.320012,25,2,2.320012
2.321176,330,2,2.321176
2.321839,360,2,2.321839
2.324299,148,2,2.324299
2.324539,197,2,2.324539
2.324916,11,2,2.324916
2.326154,215,2,2.326154
2.328510,214,2,2.328510
2.330804,272,2,2.330804
2.331933,200,2,2.331933
2.332839,286,2,2.332839
2.333642,145,2,2.333642
2.333797,325,2,2.333797
2.333857,362,2,2.333857
2.335897,275,2,2.335897
2.335954,81,2,2.335954
2.336021,222,2,2.336021
2.336919,397,2,2.336919
2.338557,116,2,2.338557
2.340058,63,2,2.340058
2.340135,1,2,2.340135
2.340349,167,2,2.340349
2.341059,289,2,2.341059
2.341786,30,2,2.341786
2.342546,147,2,2.342546
2.342739,369,2,2.342739
2.343181,345,2,2.343181
2.345447,134,2,2.345447
2.348039,83,2,2.348039
2.348571,48,2,2.348571
2.353959,78,2,2.353959
2.354304,99,2,2.354304
2.354536,79,2,2.354536
2.356463,315,2,2.356463
2.356964,281,2,2.356964
2.357604,192,2,2.357604
2.360264,299,2,2.360264
2.360715,374,2,2.360715
2.361092,354,2,2.361092
2.362074,138,2,2.362074
2.363439,383,2,2.363439
2.369113,38,2,2.369113
2.369195,69,2,2.369195
2.369341,43,2,2.369341
2.373292,373,2,2.373292
2.373418,341,2,2.373418
2.382497,245,2,2.382497
2.382635,229,2,2.382635
2.385337,298,2,2.385337
2.385545,15,2,2.385545
2.386133,393,2,2.386133
2.386517,372,2,2.386517
2.387342,364,2,2.387342
2.387902,279,2,2.387902
2.390466,243,2,2.390466
2.391045,385,2,2.391045
2.397767,64,2,2.397767
2.398160,294,2,2.398160
2.400918,28,2,2.400918
2.401346,349,2,2.401346
2.403335,154,2,2.403335
2.403511,24,2,2.403511
2.410859,216,2,2.410859
2.411280,37,2,2.411280
2.413412,156,2,2.413412
2.415760,23,2,2.415760
2.416658,278,2,2.416658
2.416909,143,2,2.416909
2.418182,350,2,2.418182
2.419756,8,2,2.419756
2.424170,297,2,2.424170
2.425927,337,2,2.425927
2.426970,34,2,2.426970
2.428151,121,2,2.428151
2.428378,267,2,2.428378
2.435541,233,2,2.435541
2.435551,324,2,2.435551
2.438875,389,2,2.438875
2.439246,185,2,2.439246
2.440053,159,2,2.440053
2.442476,312,2,2.442476
2.442981,67,2,2.442981
2.443632,158,2,2.443632
2.444022,98,2,2.444022
2.444617,109,2,2.444617
2.444644,288,2,2.444644
2.445326,207,2,2.445326
2.445657,290,2,2.445657
2.445761,54,2,2.445761
2.445900,242,2,2.445900
2.446431,115,2,2.446431
2.447432,101,2,2.447432
2.447673,367,2,2.447673
2.448291,254,2,2.448291
2.448535,49,2,2.448535
2.448639,313,2,2.448639
2.449380,247,2,2.449380
2.450051,365,2,2.450051
2.450741,107,2,2.450741
2.453086,131,2,2.453086
2.453177,175,2,2.453177
2.455497,184,2,2.455497
2.455599,311,2,2.455599
2.456996,274,2,2.456996
2.457395,144,2,2.457395
2.458364,57,2,2.458364
2.459046,327,2,2.459046
2.459766,150,2,2.459766
2.462851,203,2,2.462851
2.463440,33,2,2.463440
2.464109,209,2,2.464109
2.465753,396,2,2.465753
2.467651,392,2,2.467651
2.468234,238,2,2.468234
2.468309,353,2,2.468309
2.468609,292,2,2.468609
2.468642,45,2,2.468642
2.468818,221,2,2.468818
2.470391,239,2,2.470391
2.472354,114,2,2.472354
2.478466,225,2,2.478466
2.479154,293,2,2.479154
2.480128,86,2,2.480128
2.483561,105,2,2.483561
2.483630,259,2,2.483630
2.484432,133,2,2.484432
2.484452,40,2,2.484452
2.485038,96,2,2.485038
2.485111,199,2,2.485111
2.486041,142,2,2.486041
2.487495,380,2,2.487495
2.487712,384,2,2.487712
2.487876,94,2,2.487876
2.488401,346,2,2.488401
2.489274,358,2,2.489274
2.489787,89,2,2.489787
2.490820,18,2,2.490820
2.492316,219,2,2.492316
2.492467,253,2,2.492467
2.495571,152,2,2.495571
2.496037,295,2,2.496037
3.000604,291,3,3.000604
3.001339,395,3,3.001339
3.001550,195,3,3.001550
3.002595,198,3,3.002595
3.004256,132,3,3.004256
3.004345,304,3,3.004345
3.004466,248,3,3.004466
3.009650,88,3,3.009650
3.010844,230,3,3.010844
3.010987,270,3,3.010987
3.012264,125,3,3.012264
3.012310,75,3,3.012310
3.012377,399,3,3.012377
3.012472,305,3,3.012472
3.012749,97,3,3.012749
3.013261,102,3,3.013261
3.014550,149,3,3.014550
3.014817,287,3,3.014817
3.016233,13,3,3.016233
3.016451,355,3,3.016451
3.018280,387,3,3.018280
3.018783,218,3,3.018783
3.019825,261,3,3.019825
3.021488,169,3,3.021488
3.022830,21,3,3.022830
3.026254,240,3,3.026254
3.027554,310,3,3.027554
3.027983,5,3,3.027983
3.029435,265,3,3.029435
3.032541,368,3,3.032541
3.035205,318,3,3.035205
3.035224,29,3,3.035224
3.036217,87,3,3.036217
3.039485,382,3,3.039485
3.041029,228,3,3.041029
3.042617,285,3,3.042617
3.043266,6,3,3.043266
3.045116,249,3,3.045116
3.046014,4,3,3.046014
3.046947,357,3,3.046947
3.047810,323,3,3.047810
3.048281,252,3,3.048281
3.048747,336,3,3.048747
3.049239,3,3,3.049239
3.049708,135,3,3.049708
3.049979,260,3,3.049979
3.050016,85,3,3.050016
3.053215,171,3,3.053215
3.056743,226,3,3.056743
3.056908,58,3,3.056908
3.058049,170,3,3.058049
3.060460,166,3,3.060460
3.060530,50,3,3.060530
3.061922,266,3,3.061922
3.065926,77,3,3.065926
3.065952,333,3,3.065952
3.066408,60,3,3.066408
3.068626,231,3,3.068626
3.072143,306,3,3.072143
3.072935,180,3,3.072935
3.074134,120,3,3.074134
3.074239,90,3,3.074239
3.074415,76,3,3.074415
3.076814,129,3,3.076814
3.080197,321,3,3.080197
3.084288,106,3,3.084288
3.085050,344,3,3.085050
3.089705,234,3,3.089705
3.092181,189,3,3.092181
3.093776,191,3,3.093776
3.094531,246,3,3.094531
3.096359,326,3,3.096359
3.097011,376,3,3.097011
3.100182,202,3,3.100182
3.100258,334,3,3.100258
3.100759,71,3,3.100759
3.102783,377,3,3.102783
3.105767,244,3,3.105767
3.107764,92,3,3.107764
3.111329,308,3,3.111329
3.112233,398,3,3.112233
3.113542,140,3,3.113542
3.114132,52,3,3.114132
3.115535,370,3,3.115535
3.116539,339,3,3.116539
3.117631,264,3,3.117631
3.118587,7,3,3.118587
3.119022,178,3,3.119022
3.120773,51,3,3.120773
3.122326,19,3,3.122326
3.123267,173,3,3.123267
3.123523,386,3,3.123523
3.127013,331,3,3.127013
3.128617,46,3,3.128617
3.129351,91,3,3.129351
3.130314,232,3,3.130314
3.133348,223,3,3.133348
3.135557,255,3,3.135557
3.136115,227,3,3.136115
3.136342,119,3,3.136342
3.136504,95,3,3.136504
3.137288,303,3,3.137288
3.138887,100,3,3.138887
3.140576,280,3,3.140576
3.142043,391,3,3.142043
3.143560,168,3,3.143560
3.144888,136,3,3.144888
3.146572,201,3,3.146572
3.148121,66,3,3.148121
3.149822,123,3,3.149822
3.150412,381,3,3.150412
3.150846,317,3,3.150846
3.153688,301,3,3.153688
3.154626,204,3,3.154626
3.155034,22,3,3.155034
3.156377,27,3,3.156377
3.158110,277,3,3.158110
3.158244,172,3,3.158244
3.160283,194,3,3.160283
3.162041,276,3,3.162041
3.162202,62,3,3.162202
3.162559,236,3,3.162559
3.164152,160,3,3.164152
3.164189,348,3,3.164189
3.164771,104,3,3.164771
3.164968,108,3,3.164968
3.166095,314,3,3.166095
3.167815,181,3,3.167815
3.174391,74,3,3.174391
3.175104,322,3,3.175104
3.175935,68,3,3.175935
3.177253,213,3,3.177253
3.177613,296,3,3.177613
3.179054,55,3,3.179054
3.180576,127,3,3.180576
3.180653,183,3,3.180653
3.181581,41,3,3.181581
3.182231,361,3,3.182231
3.184051,26,3,3.184051
3.184745,309,3,3.184745
3.187122,61,3,3.187122
3.187162,20,3,3.187162
3.187376,271,3,3.187376
3.188113,16,3,3.188113
3.189163,84,3,3.189163
3.189678,164,3,3.189678
3.190365,31,3,3.190365
3.190699,269,3,3.190699
3.190880,47,3,3.190880
3.191220,251,3,3.191220
3.191551,153,3,3.191551
3.192619,56,3,3.192619
3.193414,112,3,3.193414
3.194160,320,3,3.194160
3.194434,139,3,3.194434
3.197772,338,3,3.197772
3.198767,42,3,3.198767
3.199830,283,3,3.199830
3.199834,268,3,3.199834
3.201383,217,3,3.201383
3.201609,205,3,3.201609
3.202153,366,3,3.202153
3.202212,161,3,3.202212
3.203461,388,3,3.203461
3.207640,351,3,3.207640
3.207804,352,3,3.207804
3.210922,319,3,3.210922
3.212754,130,3,3.212754
3.212973,356,3,3.212973
3.213472,316,3,3.213472
3.213917,36,3,3.213917
3.215892,211,3,3.215892
3.215997,390,3,3.215997
3.216303,208,3,3.216303
3.216639,235,3,3.216639
3.217078,186,3,3.217078
3.217380,190,3,3.217380
3.218907,379,3,3.218907
3.220333,146,3,3.220333
3.223572,39,3,3.223572
3.223758,82,3,3.223758
3.224071,220,3,3.224071
3.224542,44,3,3.224542
3.227430,141,3,3.227430
3.227949,329,3,3.227949
3.229130,263,3,3.229130
3.230110,124,3,3.230110
3.230503,155,3,3.230503
3.236595,256,3,3.236595
3.237334,188,3,3.237334
3.239877,257,3,3.239877
3.241446,375,3,3.241446
3.241853,262,3,3.241853
3.244755,53,3,3.244755
3.245512,17,3,3.245512
3.248839,35,3,3.248839
3.251355,128,3,3.251355
3.251967,65,3,3.251967
3.254195,258,3,3.254195
3.255314,111,3,3.255314
3.256226,110,3,3.256226
3.256537,10,3,3.256537
3.256880,307,3,3.256880
3.257027,335,3,3.257027
3.258806,187,3,3.258806
3.259821,73,3,3.259821
3.261185,9,3,3.261185
3.261503,193,3,3.261503
3.265044,113,3,3.265044
3.265430,284,3,3.265430
3.267734,378,3,3.267734
3.268137,0,3,3.268137
3.268640,302,3,3.268640
3.269434,371,3,3.269434
3.269537,137,3,3.269537
3.269559,157,3,3.269559
3.271065,165,3,3.271065
3.271229,151,3,3.271229
3.272295,12,3,3.272295
3.272324,162,3,3.272324
3.274181,118,3,3.274181
3.274260,72,3,3.274260
3.275540,332,3,3.275540
3.277681,70,3,3.277681
3.279033,126,3,3.279033
3.280789,282,3,3.280789
3.281392,174,3,3.281392
3.282032,224,3,3.282032
3.285922,363,3,3.285922
3.287606,359,3,3.287606
3.289506,343,3,3.289506
3.289840,328,3,3.289840
3.289956,93,3,3.289956
3.290053,176,3,3.290053
3.290076,14,3,3.290076
3.290444,179,3,3.290444
3.291702,237,3,3.291702
3.292716,340,3,3.292716
3.296040,210,3,3.296040
3.296390,212,3,3.296390
3.298106,241,3,3.298106
3.298651,196,3,3.298651
3.298968,177,3,3.298968
3.304297,347,3,3.304297
3.304494,342,3,3.304494
3.304589,2,3,3.304589
3.305493,394,3,3.305493
3.305874,80,3,3.305874
3.309591,250,3,3.309591
3.310846,163,3,3.310846
3.312679,273,3,3.312679
3.312764,182,3,3.312764
3.312818,103,3,3.312818
3.315563,59,3,3.315563
3.316531,206,3,3.316531
3.316707,300,3,3.316707
3.316965,32,3,3.316965
3.317528,122,3,3.317528
3.319514,117,3,3.319514
3.320012,25,3,3.320012
3.321176,330,3,3.321176
3.321839,360,3,3.321839
3.324299,148,3,3.324299
3.324539,197,3,3.324539
3.324916,11,3,3.324916
3.326154,215,3,3.326154
3.328510,214,3,3.328510
3.330804,272,3,3.330804
3.331933,200,3,3.331933
3.332839,286,3,3.332839
3.333642,145,3,3.333642
3.333797,325,3,3.333797
3.333857,362,3,3.333857
3.335897,275,3,3.335897
3.335954,81,3,3.335954
3.336021,222,3,3.336021
3.336919,397,3,3.336919
3.338557,116,3,3.338557
3.340058,63,3,3.340058
3.340135,1,3,3.340135
3.340349,167,3,3.340349
3.341059,289,3,3.341059
3.341786,30,3,3.341786
3.342546,147,3,3.342546
3.342739,369,3,3.342739
3.343181,345,3,3.343181
3.345447,134,3,3.345447
3.348039,83,3,3.348039
3.348571,48,3,3.348571
3.353959,78,3,3.353959
3.354304,99,3,3.354304
3.354536,79,3,3.354536
3.356463,315,3,3.356463
3.356964,281,3,3.356964
3.357604,192,3,3.357604
3.360264,299,3,3.360264
3.360715,374,3,3.360715
3.361092,354,3,3.361092
3.362074,138,3,3.362074
3.363439,383,3,3.363439
3.369113,38,3,3.369113
3.369195,69,3,3.369195
3.369341,43,3,3.369341
3.373292,373,3,3.373292
3.373418,341,3,3.373418
3.382497,245,3,3.382497
3.382635,229,3,3.382635
3.385337,298,3,3.385337
3.385545,15,3,3.385545
3.386133,393,3,3.386133
3.386517,372,3,3.386517
3.387342,364,3,3.387342
3.387902,279,3,3.387902
3.390466,243,3,3.390466
3.391045,385,3,3.391045
3.397767,64,3,3.397767
3.398160,294,3,3.398160
3.400918,28,3,3.400918
3.401346,349,3,3.401346
3.403335,154,3,3.403335
3.403511,24,3,3.403511
3.410859,216,3,3.410859
3.411280,37,3,3.411280
3.413412,156,3,3.413412
3.415760,23,3,3.415760
3.416658,278,3,3.416658
3.416909,143,3,3.416909
3.418182,350,3,3.418182
3.419756,8,3,3.419756
3.424170,297,3,3.424170
3.425927,337,3,3.425927
3.426970,34,3,3.426970
3.428151,121,3,3.428151
3.428378,267,3,3.428378
3.435541,233,3,3.435541
3.435551,324,3,3.435551
3.438875,389,3,3.438875
3.439246,185,3,3.439246
3.440053,159,3,3.440053
3.442476,312,3,3.442476
3.442981,67,3,3.442981
3.443632,158,3,3.443632
3.444022,98,3,3.444022
3.444617,109,3,3.444617
3.444644,288,3,3.444644
3.445326,207,3,3.445326
3.445657,290,3,3.445657
3.445761,54,3,3.445761
3.445900,242,3,3.445900
3.446431,115,3,3.446431
3.447432,101,3,3.447432
3.447673,367,3,3.447673
3.448291,254,3,3.448291
3.448535,49,3,3.448535
3.448639,313,3,3.448639
3.449380,247,3,3.449380
3.450051,365,3,3.450051
3.450741,107,3,3.450741
3.453086,131,3,3.453086
3.453177,175,3,3.453177
3.455497,184,3,3.455497
3.455599,311,3,3.455599
3.456996,274,3,3.456996
3.457395,144,3,3.457395
3.458364,57,3,3.458364
3.459046,327,3,3.459046
3.459766,150,3,3.459766
3.462851,203,3,3.462851
3.463440,33,3,3.463440
3.464109,209,3,3.464109
3.465753,396,3,3.465753
3.467651,392,3,3.467651
3.468234,238,3,3.468234
3.468309,353,3,3.468309
3.468609,292,3,3.468609
3.468642,45,3,3.468642
3.468818,221,3,3.468818
3.470391,239,3,3.470391
3.472354,114,3,3.472354
3.478466,225,3,3.478466
3.479154,293,3,3.479154
3.480128,86,3,3.480128
3.483561,105,3,3.483561
3.483630,259,3,3.483630
3.484432,133,3,3.484432
3.484452,40,3,3.484452
3.485038,96,3,3.485038
3.485111,199,3,3.485111
3.486041,142,3,3.486041
3.487495,380,3,3.487495
3.487712,384,3,3.487712
3.487876,94,3,3.487876
3.488401,346,3,3.488401
3.489274,358,3,3.489274
3.489787,89,3,3.489787
3.490820,18,3,3.490820
3.492316,219,3,3.492316
3.492467,253,3,3.492467
3.495571,152,3,3.495571
3.496037,295,3,3.496037
4.000604,291,4,4.000604
4.001339,395,4,4.001339
4.001550,195,4,4.001550
4.002595,198,4,4.002595
4.004256,132,4,4.004256
4.004345,304,4,4.004345
4.004466,248,4,4.004466
4.009650,88,4,4.009650
4.010844,230,4,4.010844
4.010987,270,4,4.010987
4.012264,125,4,4.012264
4.012310,75,4,4.012310
4.012377,399,4,4.012377
4.012472,305,4,4.012472
4.012749,97,4,4.012749
4.013261,102,4,4.013261
4.014550,149,4,4.014550
4.014817,287,4,4.014817
4.016233,13,4,4.016233
4.016451,355,4,4.016451
4.018280,387,4,4.018280
4.018783,218,4,4.018783
4.019825,261,4,4.019825
4.021488,169,4,4.021488
4.022830,21,4,4.022830
4.026254,240,4,4.026254
4.027554,310,4,4.027554
4.027983,5,4,4.027983
4.029435,265,4,4.029435
4.032541,368,4,4.032541
4.035205,318,4,4.035205
4.035224,29,4,4.035224
4.036217,87,4,4.036217
4.039485,382,4,4.039485
4.041029,228,4,4.041029
4.042617,285,4,4.042617
4.043266,6,4,4.043266
4.045116,249,4,4.045116
4.046014,4,4,4.046014
4.046947,357,4,4.046947
4.047810,323,4,4.047810
4.048281,252,4,4.048281
4.048747,336,4,4.048747
4.049239,3,4,4.049239
4.049708,135,4,4.049708
4.049979,260,4,4.049979
4.050016,85,4,4.050016
4.053215,171,4,4.053215
4.056743,226,4,4.056743
4.056908,58,4,4.056908
4.058049,170,4,4.058049
4.060460,166,4,4.060460
4.060530,50,4,4.060530
4.061922,266,4,4.061922
4.065926,77,4,4.065926
4.065952,333,4,4.065952
4.066408,60,4,4.066408
4.068626,231,4,4.068626
4.072143,306,4,4.072143
4.072935,180,4,4.072935
4.074134,120,4,4.074134
4.074239,90,4,4.074239
4.074415,76,4,4.074415
4.076814,129,4,4.076814
4.080197,321,4,4.080197
4.084288,106,4,4.084288
4.085050,344,4,4.085050
4.089705,234,4,4.089705
4.092181,189,4,4.092181
4.093776,191,4,4.093776
4.094531,246,4,4.094531
4.096359,326,4,4.096359
4.097011,376,4,4.097011
4.100182,202,4,4.100182
4.100258,334,4,4.100258
4.100759,71,4,4.100759
4.102783,377,4,4.102783
4.105767,244,4,4.105767
4.107764,92,4,4.107764
4.111329,308,4,4.111329
4.112233,398,4,4.112233
4.113542,140,4,4.113542
4.114132,52,4,4.114132
4.115535,370,4,4.115535
4.116539,339,4,4.116539
4.117631,264,4,4.117631
4.118587,7,4,4.118587
4.119022,178,4,4.119022
4.120773,51,4,4.120773
4.122326,19,4,4.122326
4.123267,173,4,4.123267
4.123523,386,4,4.123523
4.127013,331,4,4.127013
4.128617,46,4,4.128617
4.129351,91,4,4.129351
4.130314,232,4,4.130314
4.133348,223,4,4.133348
4.135557,255,4,4.135557
4.136115,227,4,4.136115
4.136342,119,4,4.136342
4.136504,95,4,4.136504
4.137288,303,4,4.137288
4.138887,100,4,4.138887
4.140576,280,4,4.140576
4.142043,391,4,4.142043
4.143560,168,4,4.143560
4.144888,136,4,4.144888
4.146572,201,4,4.146572
4.148121,66,4,4.148121
4.149822,123,4,4.149822
4.150412,381,4,4.150412
4.150846,317,4,4.150846
4.153688,301,4,4.153688
4.154626,204,4,4.154626
4.155034,22,4,4.155034
4.156377,27,4,4.156377
4.158110,277,4,4.158110
4.158244,172,4,4.158244
4.160283,194,4,4.160283
4.162041,276,4,4.162041
4.162202,62,4,4.162202
4.162559,236,4,4.162559
4.164152,160,4,4.164152
4.164189,348,4,4.164189
4.164771,104,4,4.164771
4.164968,108,4,4.164968
4.166095,314,4,4.166095
4.167815,181,4,4.167815
4.174391,74,4,4.174391
4.175104,322,4,4.175104
4.175935,68,4,4.175935
4.177253,213,4,4.177253
4.177613,296,4,4.177613
4.179054,55,4,4.179054
4.180576,127,4,4.180576
4.180653,183,4,4.180653
4.181581,41,4,4.181581
4.182231,361,4,4.182231
4.184051,26,4,4.184051
4.184745,309,4,4.184745
4.187122,61,4,4.187122
4.187162,20,4,4.187162
4.187376,271,4,4.187376
4.188113,16,4,4.188113
4.189163,84,4,4.189163
4.189678,164,4,4.189678
4.190365,31,4,4.190365
4.190699,269,4,4.190699
4.190880,47,4,4.190880
4.191220,251,4,4.191220
4.191551,153,4,4.191551
4.192619,56,4,4.192619
4.193414,112,4,4.193414
4.194160,320,4,4.194160
4.194434,139,4,4.194434
4.197772,338,4,4.197772
4.198767,42,4,4.198767
4.199830,283,4,4.199830
4.199834,268,4,4.199834
4.201383,217,4,4.201383
4.201609,205,4,4.201609
4.202153,366,4,4.202153
4.202212,161,4,4.202212
4.203461,388,4,4.203461
4.207640,351,4,4.207640
4.207804,352,4,4.207804
4.210922,319,4,4.210922
4.212754,130,4,4.212754
4.212973,356,4,4.212973
4.213472,316,4,4.213472
4.213917,36,4,4.213917
4.215892,211,4,4.215892
4.215997,390,4,4.215997
4.216303,208,4,4.216303
4.216639,235,4,4.216639
4.217078,186,4,4.217078
4.217380,190,4,4.217380
4.218907,379,4,4.218907
4.220333,146,4,4.220333
4.223572,39,4,4.223572
4.223758,82,4,4.223758
4.224071,220,4,4.224071
4.224542,44,4,4.224542
4.227430,141,4,4.227430
4.227949,329,4,4.227949
4.229130,263,4,4.229130
4.230110,124,4,4.230110
4.230503,155,4,4.230503
4.236595,256,4,4.236595
4.237334,188,4,4.237334
4.239877,257,4,4.239877
4.241446,375,4,4.241446
4.241853,262,4,4.241853
4.244755,53,4,4.244755
4.245512,17,4,4.245512
4.248839,35,4,4.248839
4.251355,128,4,4.251355
4.251967,65,4,4.251967
4.254195,258,4,4.254195
4.255314,111,4,4.255314
4.256226,110,4,4.256226
4.256537,10,4,4.256537
4.256880,307,4,4.256880
4.257027,335,4,4.257027
4.258806,187,4,4.258806
4.259821,73,4,4.259821
4.261185,9,4,4.261185
4.261503,193,4,4.261503
4.265044,113,4,4.265044
4.265430,284,4,4.265430
4.267734,378,4,4.267734
4.268137,0,4,4.268137
4.268640,302,4,4.268640
4.269434,371,4,4.269434
4.269537,137,4,4.269537
4.269559,157,4,4.269559
4.271065,165,4,4.271065
4.271229,151,4,4.271229
4.272295,12,4,4.272295
4.272324,162,4,4.272324
4.274181,118,4,4.274181
4.274260,72,4,4.274260
4.275540,332,4,4.275540
4.277681,70,4,4.277681
4.279033,126,4,4.279033
4.280789,282,4,4.280789
4.281392,174,4,4.281392
4.282032,224,4,4.282032
4.285922,363,4,4.285922
4.287606,359,4,4.287606
4.289506,343,4,4.289506
4.289840,328,4,4.289840
4.289956,93,4,4.289956
4.290053,176,4,4.290053
4.290076,14,4,4.290076
4.290444,179,4,4.290444
4.291702,237,4,4.291702
4.292716,340,4,4.292716
4.296040,210,4,4.296040
4.296390,212,4,4.296390
4.298106,241,4,4.298106
4.298651,196,4,4.298651
4.298968,177,4,4.298968
4.304297,347,4,4.304297
4.304494,342,4,4.304494
4.304589,2,4,4.304589
4.305493,394,4,4.305493
4.305874,80,4,4.305874
4.309591,250,4,4.309591
4.310846,163,4,4.310846
4.312679,273,4,4.312679
4.312764,182,4,4.312764
4.312818,103,4,4.312818
4.315563,59,4,4.315563
4.316531,206,4,4.316531
4.316707,300,4,4.316707
4.316965,32,4,4.316965
4.317528,122,4,4.317528
4.319514,117,4,4.319514
4.320012,25,4,4.320012
4.321176,330,4,4.321176
4.321839,360,4,4.321839
4.324299,148,4,4.324299
4.324539,197,4,4.324539
4.324916,11,4,4.324916
4.326154,215,4,4.326154
4.328510,214,4,4.328510
4.330804,272,4,4.330804
4.331933,200,4,4.331933
4.332839,286,4,4.332839
4.333642,145,4,4.333642
4.333797,325,4,4.333797
4.333857,362,4,4.333857
4.335897,275,4,4.335897
4.335954,81,4,4.335954
4.336021,222,4,4.336021
4.336919,397,4,4.336919
4.338557,116,4,4.338557
4.340058,63,4,4.340058
4.340135,1,4,4.340135
4.340349,167,4,4.340349
4.341059,289,4,4.341059
4.341786,30,4,4.341786
4.342546,147,4,4.342546
4.342739,369,4,4.342739
4.343181,345,4,4.343181
4.345447,134,4,4.345447
4.348039,83,4,4.348039
4.348571,48,4,4.348571
4.353959,78,4,4.353959
4.354304,99,4,4.354304
4.354536,79,4,4.354536
4.356463,315,4,4.356463
4.356964,281,4,4.356964
4.357604,192,4,4.357604
4.360264,299,4,4.360264
4.360715,374,4,4.360715
